"T.ms","PAA.X.radsec^2","PAA.Y.radsec^2","PAA.Z.radsec^2","PAA.R.radsec^2","PAV.X.radsec","PAV.Y.radsec","PAV.Z.radsec","PAV.R.radsec","PLA.X.msec^2","PLA.Y.msec^2","PLA.Z.msec^2","PLA.R.msec^2","PLV.X.msec","PLV.Y.msec","PLV.Z.msec","PLV.R.msec"
 47.1875, -159.905,  54.633, 184.366, 250.090,   -0.983,   1.540,  -4.067,   4.459,  -14.934, -10.911,   8.807,  20.485,    0.000,   0.000,   0.000,   0.000
 47.5000, -145.454,  47.907, 171.046, 229.584,   -1.035,   1.557,  -4.006,   4.421,  -14.316,  -9.605,   8.959,  19.429,    0.000,   0.000,   0.000,   0.000
 47.8125, -130.237,  41.458, 156.059, 207.448,   -1.082,   1.572,  -3.949,   4.386,  -13.734,  -8.344,   9.105,  18.470,    0.000,   0.000,   0.000,   0.000
 48.1250, -115.297,  35.581, 140.595, 185.274,   -1.123,   1.584,  -3.899,   4.356,  -13.221,  -7.213,   9.234,  17.666,    0.000,   0.000,   0.000,   0.000
 48.4375, -101.886,  30.607, 126.169, 165.034,   -1.155,   1.594,  -3.858,   4.331,  -12.808,  -6.285,   9.340,  17.052,    0.000,   0.000,   0.000,   0.000
 48.7500,  -91.245,  26.838, 114.368, 148.748,   -1.179,   1.601,  -3.827,   4.313,  -12.511,  -5.611,   9.417,  16.634,    0.000,   0.000,   0.000,   0.000
 49.0625,  -84.262,  24.451, 106.437, 137.938,   -1.193,   1.605,  -3.808,   4.301,  -12.334,  -5.203,   9.463,  16.394,    0.000,   0.000,   0.000,   0.000
 49.3750,  -81.021,  23.371, 102.694, 132.879,   -1.200,   1.606,  -3.799,   4.296,  -12.257,  -5.026,   9.484,  16.293,    0.000,   0.000,   0.000,   0.000
 49.6875,  -80.281,  23.128, 101.830, 131.717,   -1.201,   1.607,  -3.797,   4.295,  -12.241,  -4.988,   9.488,  16.271,    0.000,   0.000,   0.000,   0.000

