"T.ms","PAA.X.radsec^2","PAA.Y.radsec^2","PAA.Z.radsec^2","PAA.R.radsec^2","PAV.X.radsec","PAV.Y.radsec","PAV.Z.radsec","PAV.R.radsec","PLA.X.msec^2","PLA.Y.msec^2","PLA.Z.msec^2","PLA.R.msec^2","PLV.X.msec","PLV.Y.msec","PLV.Z.msec","PLV.R.msec"
 47.1875,   12.572, 120.885,  20.756, 123.296,    1.621,  -1.712,  -4.138,   4.762,  -12.599, -17.634,   8.510,  23.284,    0.000,   0.000,   0.000,   0.000
 47.5000,   12.716, 111.120,  20.114, 113.639,    1.625,  -1.672,  -4.130,   4.743,  -12.302, -17.430,   8.020,  22.792,    0.000,   0.000,   0.000,   0.000
 47.8125,   12.502, 100.535,  19.031, 103.082,    1.630,  -1.635,  -4.123,   4.726,  -12.018, -17.248,   7.559,  22.340,    0.000,   0.000,   0.000,   0.000
 48.1250,   12.006,  89.898,  17.666,  92.401,    1.635,  -1.603,  -4.117,   4.711,  -11.763, -17.100,   7.156,  21.954,    0.000,   0.000,   0.000,   0.000
 48.4375,   11.348,  80.165,  16.232,  82.576,    1.639,  -1.577,  -4.111,   4.699,  -11.554, -16.991,   6.832,  21.653,    0.000,   0.000,   0.000,   0.000
 48.7500,   10.690,  72.318,  14.968,  74.620,    1.642,  -1.558,  -4.107,   4.690,  -11.402, -16.921,   6.601,  21.445,    0.000,   0.000,   0.000,   0.000
 49.0625,   10.186,  67.100,  14.075,  69.313,    1.644,  -1.546,  -4.105,   4.684,  -11.309, -16.883,   6.463,  21.323,    0.000,   0.000,   0.000,   0.000
 49.3750,    9.928,  64.656,  13.640,  66.821,    1.645,  -1.541,  -4.104,   4.682,  -11.268, -16.868,   6.404,  21.272,    0.000,   0.000,   0.000,   0.000
 49.6875,    9.865,  64.094,  13.537,  66.247,    1.645,  -1.540,  -4.103,   4.681,  -11.260, -16.865,   6.391,  21.262,    0.000,   0.000,   0.000,   0.000

