"T.ms","PAA.X.radsec^2","PAA.Y.radsec^2","PAA.Z.radsec^2","PAA.R.radsec^2","PAV.X.radsec","PAV.Y.radsec","PAV.Z.radsec","PAV.R.radsec","PLA.X.msec^2","PLA.Y.msec^2","PLA.Z.msec^2","PLA.R.msec^2","PLV.X.msec","PLV.Y.msec","PLV.Z.msec","PLV.R.msec"
 47.1875,   26.932, 105.662, 190.287, 219.315,   -5.906,   0.283,  -0.711,   5.955,  -19.901, -16.980,   7.485,  27.210,    0.000,   0.000,   0.000,   0.000
 47.5000,   28.520,  93.656, 177.245, 202.486,   -5.895,   0.317,  -0.647,   5.939,  -19.490, -16.385,   6.864,  26.371,    0.000,   0.000,   0.000,   0.000
 47.8125,   28.831,  81.850, 162.258, 184.006,   -5.884,   0.346,  -0.587,   5.924,  -19.094, -15.765,   6.301,  25.550,    0.000,   0.000,   0.000,   0.000
 48.1250,   28.136,  70.872, 146.568, 165.217,   -5.874,   0.370,  -0.535,   5.910,  -18.740, -15.179,   5.821,  24.808,    0.000,   0.000,   0.000,   0.000
 48.4375,   26.833,  61.432, 131.786, 147.856,   -5.865,   0.390,  -0.492,   5.898,  -18.449, -14.682,   5.442,  24.198,    0.000,   0.000,   0.000,   0.000
 48.7500,   25.390,  54.189, 119.613, 133.748,   -5.857,   0.403,  -0.459,   5.889,  -18.237, -14.312,   5.177,  23.754,    0.000,   0.000,   0.000,   0.000
 49.0625,   24.242,  49.559, 111.400, 124.312,   -5.853,   0.412,  -0.439,   5.884,  -18.110, -14.086,   5.020,  23.486,    0.000,   0.000,   0.000,   0.000
 49.3750,   23.644,  47.450, 107.513, 119.873,   -5.851,   0.415,  -0.430,   5.881,  -18.054, -13.987,   4.954,  23.369,    0.000,   0.000,   0.000,   0.000
 49.6875,   23.498,  46.974, 106.615, 118.850,   -5.850,   0.416,  -0.428,   5.881,  -18.042, -13.965,   4.939,  23.344,    0.000,   0.000,   0.000,   0.000

